,id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing,first_appeared_fixed,last_appeared_fixed
4955,414622,Guatemalan Antiguan Coffee,coffee,1,1,1,1987,1987,2.0,False,3.5,False,1987,1987
4956,414623,Colombian Water Process Decaffeinated Coffee,coffee,1,1,1,1987,1987,2.0,False,3.5,False,1987,1987
4957,414636,Pot of Coffee or Tea,coffee (pot),1,3,3,1914,1987,0.1,False,1.0,False,1914,1987
4958,414642,"Fleischmann's special coffee, 1 lb. airtight carton",coffee in tin,1,1,1,1917,1917,0.4,False,0.4,False,1917,1917
4959,414697,*Cafe parfait,coffee parfait,1,1,1,1918,1918,0.3,False,0.3,False,1918,1918
4960,414734,"*French coffee, demi-tasse",espresso,1,1,1,1918,1918,0.1,False,0.1,False,1918,1918
4961,414980,"French coffe, demi-tasse",espresso,1,1,1,1917,1917,0.15,False,0.15,False,1917,1917
4962,415070,[Coffee] Pot for one,coffee (pot),1,2,2,1918,1918,0.15,False,0.15,False,1918,1918
4963,415072,Coffee and milk,coffee,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4964,415079,"Chopped Chicken liver Sandwich, Lettuce and Tomatoes, Ice Cream or Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.75,False,0.75,False,1949,1949
4965,415080,"Plain Omelette, French Fried Potatoes, Green Apple Pie or Fruit Jello, Whipped Cream Coffee or Tea",coffee with food,1,1,1,1949,1949,0.85,False,0.85,False,1949,1949
4966,415082,"Creamed Seafood au Gratin, French Fried Potatoes, Chocolate Pudding Whipped Cream or Fresh Fruit Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.1,False,1.1,False,1949,1949
4967,415087,"Spaghetti Italienne, Tomato Sauce, Parmesan Cheese, Fruit Jell-o, Whipped CFeam or Fresh Pineapple Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.85,False,0.85,False,1949,1949
4968,415090,"Hot Pot Roast Sandwich, Mashed Potatoes, Bread Pudding or Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.15,False,1.15,False,1949,1949
4969,415095,"(3) POTATO PANCAKES,  Apple Sauce, Fresh Fruit Pie or Bread Pudding, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.85,False,0.85,False,1949,1949
4970,415099,"Junior Chopped Sirloin Steak, Potato and Vegetable, Rice Pudding, Whipped Cream or Green Apple Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.1,False,1.1,False,1949,1949
4971,415100,"Broiled Halibut Steak, Butter Sauce, Cole Slaw, French Fried Potatoes, Chocolate Pudding or Ice Cream, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.35,False,1.35,False,1949,1949
4972,415332,Coffee marshmallow nut sundae,coffee sundae,1,1,1,1917,1917,0.15,False,0.15,False,1917,1917
4973,415342,Half coffee cake,coffee cake,1,3,3,1917,1917,0.05,False,0.05,False,1917,1917
4974,415343,Whole coffee cake,coffee cake,1,3,3,1917,1917,0.1,False,0.1,False,1917,1917
4975,415385,"House Diet Breakfast- Coffee or Tea with Milk and Sugar, or Milk, Bread and Butter, 2 eggs to each male",coffee with food,1,1,0,0,0,0.0,False,0.0,False,1840,1840
4976,415387,"House Diet Breakfast- Coffee or Tea with Milk and Sugar, or Milk, Bread and Butter, 2 eggs to each Pt. in male wards, 1 Egg to each  Pt. in female wards, Cereal with Milk and Sugar.",coffee with food,1,1,0,0,0,0.0,False,0.0,False,1840,1840
4977,415711,Kaffee Hag- Sanka,coffee,1,1,1,1949,1949,0.1,False,0.1,False,1949,1949
4978,415712,"Iced Coffee with Cream, large glass",iced coffee,1,1,1,1949,1949,0.1,False,0.1,False,1949,1949
4979,415719,"Roast Top Round of Beef with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4980,415720,"German Sauerbraten - Potato Balls with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4981,415721,"Corned Beef and Cabbage with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4982,415722,"Italian Spaghetti with Meat Sauce, Parmesan Cheese, Bread, Butter and Coffee",coffee with food,1,1,1,1949,1949,0.65,False,0.65,False,1949,1949
4983,415724,"Veal Cutlet Breaded -Tomato Sauce with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4984,415725,"Fried Country Sausages - Mashed Potatoes with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4985,415727,"Browned Lamb Stew with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
4986,415728,"Hamburger Steak - Onion Sauce with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4987,415729,"Stewed Tripe - Creole with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4988,415730,"Fried Liver and Onions with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4989,415731,"Frankfurters and Sauerkraut with Vegetables, Coffee, Tea or Milk",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4990,415745,"Fleischmann's Special coffee with cream, cup",coffee,1,1,1,1917,1917,0.15,False,0.15,False,1917,1917
4991,415789,Cafe au Kirsch,coffee,1,3,3,1914,1917,0.25,False,0.5,False,1914,1917
4992,416277,Waldorf-Astoria coffee,coffee,1,1,1,1917,1917,0.5,False,0.5,False,1917,1917
4993,416371,Coffee parfait with brandy,coffee parfait,1,1,1,1917,1917,0.45,False,0.45,False,1917,1917
4994,416497,Coffee and milk w. cream,coffee,1,1,1,1917,1917,0.35,False,0.35,False,1917,1917
4995,416534,"Marmalade, Cruller, coffee",coffee with food,1,1,1,1917,1917,0.15,False,0.15,False,1917,1917
4996,416535,"Marmalade, coffee cake, coffee",coffee cake,1,1,1,1917,1917,0.15,False,0.15,False,1917,1917
4997,416538,"Apple sauce,  buttered toast, coffee",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4998,416539,"Stewed prunes, buttered toast, coffee",coffee with food,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
4999,416540,"Sliced banana, shredded wheat, coffee",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
5000,416541,"Sliced orange, griddle cakes, coffee",coffee with food,1,1,1,1917,1917,0.25,False,0.25,False,1917,1917
5001,416542,"Marmalade, Soft boiled eggs, toast, coffee",coffee with food,1,1,1,1917,1917,0.3,False,0.3,False,1917,1917
5002,416543,"Sliced orange, bacon, one egg, potatoes, toast, coffee",coffee with food,1,1,1,1917,1917,0.4,False,0.4,False,1917,1917
5003,416544,"Sliced orange, fried ham, one egg, potatoes, toast, coffee",coffee with food,1,1,1,1917,1917,0.45,False,0.45,False,1917,1917
5004,416638,Parfait au cafe,coffee parfait,1,8,8,1917,1918,0.25,False,0.3,False,1917,1918
5005,416833,Special Coffee Parisienne in French Pot (for 2),coffee (pot),1,1,1,1918,1918,0.35,False,0.35,False,1918,1918
5006,416925,"American Vanilla, Pistache, Coffee or Chocolate ice cream",coffee ice cream,1,1,1,1917,1917,0.3,False,0.3,False,1917,1917
5007,417079,Swiss Coffee,coffee,1,1,1,1983,1983,0.0,False,0.0,False,1983,1983
5008,417454,"Fleischmann's special coffee, 1 lb. airtight carton",coffee in tin,1,1,1,1917,1917,0.4,False,0.4,False,1917,1917
5009,417772,Cafe Au Lait- Pure or Chicory,cafe au lait,1,1,1,1969,1969,0.15,False,0.15,False,1969,1969
5010,417878,"Coffee with cream served in a pot, per cup",coffee (pot),1,1,1,1918,1918,0.1,False,0.1,False,1918,1918
5011,417939,"1- Hamburger Steak, French Fried Onions, Coffee",coffee with food,1,1,1,1969,1969,1.95,False,1.95,False,1969,1969
5012,417940,"2- Trout Amandine, Brabant Potatoes, Salad, Coffee",coffee with food,1,1,1,1969,1969,2.4,False,2.4,False,1969,1969
5013,417941,"3-Broiled Rib Eye Steak, Green Salad, Potatoes, Coffee",coffee with food,1,1,1,1969,1969,4.4,False,4.4,False,1969,1969
5014,417943,"4- Chicken Livers Saute, Bacon Strip, Potatoes, Coffee",coffee with food,1,1,1,1969,1969,2.95,False,2.95,False,1969,1969
5015,417944,"5- Breaded Veal Cutlet, Potatoes, Salad, Coffee",coffee with food,1,1,1,1969,1969,2.5,False,2.5,False,1969,1969
5016,417945,"6- Broiled Trout (No Butter), String Beans, Cole Slaw, Jello, Coffee (280 Calories)",coffee with food,1,1,1,1969,1969,2.05,False,2.05,False,1969,1969
5017,417946,"7- Roast Beef au Jus, Spinach, Tomato, Onion Salad, Sliced Peaches, Coffee (300 Calories)",coffee with food,1,1,1,1969,1969,2.4,False,2.4,False,1969,1969
5018,417947,"8- Vegetable Plate - Spinach, String Beans, Carrots, Beets with Poached Egg, Jello, Coffee (235 Calories)",coffee with food,1,1,1,1969,1969,2.05,False,2.05,False,1969,1969
5019,418080,"Coffee Grog- -Hot coffee, Strong Rum fused with Cream of Coconut...served in a Headhunter's Mug",coffee,1,1,1,1968,1968,1.5,False,1.5,False,1968,1968
5020,418085,Tahitian Coffee- A delectable blend of Rum and Coffee with a special Cream Topping,coffee,1,1,1,1968,1968,1.5,False,1.5,False,1968,1968
5021,418133,"Coffee, Apollinaris",coffee,1,1,1,1917,1917,0.3,False,0.6,False,1917,1917
5022,418134,"Coffee, Johannis",coffee,1,1,1,1917,1917,0.3,False,0.6,False,1917,1917
5023,418264,"Coffee, Tea",coffee,1,1,1,1967,1967,0.15,False,0.15,False,1967,1967
5024,418346,"Village Dinner - Soup, Salad, Chili Relleno, Enchilada, Taco, Fried Beans, Dessert, Coffee or Tea",coffee with food,1,1,1,1967,1967,3.35,False,3.35,False,1967,1967
5025,418635,"Milk, Tea, Coffee",coffee,1,1,1,1967,1967,0.25,False,0.25,False,1967,1967
5026,418636,"Iced Tea, Iced Coffee",iced coffee,1,1,1,1967,1967,0.25,False,0.25,False,1967,1967
5027,418644,Iced Coffee or Iced Tea (In Season),iced coffee,1,1,1,1969,1969,0.25,False,0.25,False,1969,1969
5028,418804,"special coffee, to order, per cup",coffee,1,1,1,1918,1918,0.2,False,0.2,False,1918,1918
5029,418808,cafe frappe au kirsche,frappe (coffee),1,1,1,1918,1918,0.35,False,0.35,False,1918,1918
5030,418809,"cofee with cream served in pot, per cup",coffee (pot),1,1,1,1918,1918,0.1,False,0.1,False,1918,1918
5031,418810,"cafe diabolique, per person",coffee,1,2,2,1918,1918,0.4,False,0.4,False,1918,1918
5032,418849,"Coffee grog - Hot coffee, strong rums in a flaming combination.  A great nightcap.",coffee cocktail,1,1,1,0,0,1.65,False,1.65,False,1840,1840
5033,419058,Kaffee Coffeinfrei,coffee (decaf),1,1,1,1973,1973,0.0,False,0.0,False,1973,1973
5034,419685,Filterkaffee,coffee,1,1,1,1983,1983,0.0,False,0.0,False,1983,1983
5035,419756,"Virgin Coffee Alexander- 1/2 oz. Coffee Liqueur, 1 oz. Virgin Islands dark rum, 1/2 heavy cream. Shake or mix in blender with plenty of crushed ice. Strain and serve in a chilled cocktail glass; garnish with Nutmeg.",coffee cocktail,1,1,1,1966,1966,0.6,False,0.6,False,1966,1966
5036,419786,"Country Style Ham Steak, A pan fried Center Cut Steak, with Steamed Rice and ""Red Eye"" Gravy, Coffee or Tea",coffee with food,1,1,1,1965,1965,1.5,False,1.5,False,1965,1965
5037,419875,"ROAST YOUNG TOM TURKEY - Sliced Turkey on Cornbread Dressing, Gravy, and Cranberry Sauce, Candied Yams and Sliced Tomato Salad, Coffee or Tea",coffee with food,1,1,1,1965,1965,1.75,False,1.75,False,1965,1965
5038,419979,French coffee demi-tassee en verseuse,espresso,1,1,1,1918,1918,0.1,False,0.1,False,1918,1918
5039,420267,"Coffee, Vanilla or Chocolate Pot de Creme",coffee ice cream,1,1,1,1959,1959,0.95,False,0.95,False,1959,1959
5040,420268,"Vanilla, Banana, Strawberry, Chocolate, Mango or Coffee Ice Cream",coffee ice cream,1,1,1,1959,1959,1.0,False,1.0,False,1959,1959
5041,420273,"Sanka, Decaf, Kaffee-Hag or Instant Postum",postum (coffee substitute),1,1,1,1959,1959,0.6,False,0.6,False,1959,1959
5042,420460,"Cup Coffee, Milk, Pot Tea",coffee (pot),1,1,0,1959,1959,0.15,False,0.15,False,1959,1959
5043,420461,"Iced Coffee, Tea",iced coffee,1,1,0,1959,1959,0.2,False,0.2,False,1959,1959
5044,420612,Pot of Coffee,coffee (pot),1,2,2,1914,1977,0.15,False,0.5,False,1914,1977
5045,420640,Espresso Coffee,espresso,1,1,1,1977,1977,0.6,False,0.6,False,1977,1977
5046,420721,WALDORF - ASTORIA COFFEE (one pound can),coffee in tin,1,1,1,1917,1917,0.5,False,0.5,False,1917,1917
5047,420804,Cafe Partait,coffee parfait,1,1,1,1918,1918,0.3,False,0.3,False,1918,1918
5048,420805,Coffee Demi-tasse,espresso,1,3,3,1915,1918,0.1,False,0.15,False,1915,1918
5049,420814,Caffe Espresso,espresso,1,2,2,1958,1976,0.75,False,0.75,False,1958,1976
5050,420841,Iced Tea or Iced Coffee,iced coffee,1,1,1,1976,1976,0.95,False,0.95,False,1976,1976
5051,421111,"Paddy's Famous Daily Lunch Special - Choice of Tomato Juice, Clam Broth, Mahattan or Fish Chowder.  Broiled Fresh Fish of the Day, Choice of Grapefruit, Jello or Pie, Coffee or Tea. Served every day until 5 P.M.",coffee with food,1,1,1,1975,1975,3.24,False,3.24,False,1975,1975
5052,421113,"Paddy's Famous Daily Special Dinner - Choice: Manhattan Clam Chowder, Boston Fish Chowder, Pure Clam Broth, Chilled Tomato Juice, Choice: Fresh Fish Platter of the Day, French Fries or Boiled Potato, Cabbage Slaw, Any Dessert, Coffee or Tea. Served From 5 P.M. Every Day.",coffee with food,1,1,1,1975,1975,4.95,False,4.95,False,1975,1975
5053,421181,"Iced Coffee, Tea or Sanka",coffee,1,1,1,1975,1975,0.4,False,0.4,False,1975,1975
5054,421315,"Club Breakfast No. 1 - Choice of one:  Fresh Orange Juice, Tomato Juice, Grapefruit Juice, Apple Juice, V-8 Vegetable Juice, Prune Juice, Half Grapefruit, Sliced Orange, Pineapple Juice, Grape Juice, Sauerkraut Juice. Toast, Cinnamon Roll or Hard Rolls with Butter. Roosevelt Blend Coffee, Tea,  or Milk",coffee with food,1,1,1,1949,1949,0.45,False,0.45,False,1949,1949
5055,421318,"Club Breakfast No. 2 - Choice of one:  Fresh Orange Juice, Tomato Juice, Grapefruit Juice, Apple Juice, V-8 Vegetable Juice, Prune Juice, Half Grapefruit, Sliced Orange, Pineapple Juice, Grape Juice, Sauerkraut Juice. Choice of One: Any Cereal served with Cream or Individual Bottle of Sweet Milk. Toast, Cinnamon Roll or Hard Rolls with Butter. Roosevelt Blend Coffee, Tea or Milk.",coffee with food,1,1,1,1949,1949,0.6,False,0.6,False,1949,1949
5056,421319,"Club Breakfast No. 3 - Choice of one:  Fresh Orange Juice, Tomato Juice, Grapefruit Juice, Apple Juice, V-8 Vegetable Juice, Prune Juice, Pineapple Juice, Half Grapefruit, Sliced Orange, Grape Juice Sauerkraut Juice, any Cereal with Cream or Milk. Choice of : Wheat Cakes or /Waffle with Syrup, V]b/Acon or Pork Sausage with One egg, /any Style, Broiled Fillet of Redfish, lemon Butter, Two Eggs, Boiled , Fried or Poached, with Grits, Creole Cream Cheese with Cream, Plain Omelette, Toast, Sweet Roll, Biscuits or Hard Rolls with Butter, Roosevelt Blend Coffee, Tea or Milk.",coffee with food,1,1,1,1949,1949,0.8,False,0.8,False,1949,1949
5057,421320,WALDORF-ASTORIA COFFEE (one pound can),coffee in tin,1,1,1,1917,1917,0.5,False,0.5,False,1917,1917
5058,421340,"Club Breakfast No. 4 - Choice of one:  Baked Apple with Cream, Stewed Prunes with Cream, Half Grapefruit, Grape Juice, Sliced Orange, Fresh Orange Juice, Tomato Juice, Grapefruit Juice, Apple Juice, V-8 Vegetable Juice, Prune Juice, Pineapple Juice, Sauerkraut Juice, Any Cereal with Cream or Individual Bottle of Milk. Choice of: Bacon, Ham or Pork Sausage with Two Eggs, Any Style, Grilled Calf's Liver, Maitre d'Hotel, Wheat Cakes or Waffle with Bacon, Ham or Pork Sausage, Creole Omelette, Fried Fillet of Redsnapper, Tartar Sauce, Toast, Biscuits ,Cinnamon Roll, or Hard Rolls with Butter, Roosevelt Blend Coffee ,Tea or Milk.",coffee with food,1,1,1,1949,1949,0.95,False,0.95,False,1949,1949
5059,421341,"Club Breakfast No. 5 - Choice of one:  Baked Apple with Cream, Stewed Prunes with Cream, Half Grapefruit, Sliced Orange, Fresh Orange Juice, Tomato Juice, Grapefruit Juice, Apple Juice, V-8 Vegetable Juice, Prune Juice, Pineapple Juice, Half Grapefruit, Grape Juice, Sauerkraut Juice. Choice of: Any Cereal with Cream of Individual Bottle of Milk. Choice of: Bacon, Ham or Pork Sausage with Two Eggs, Any Style, and Grits, Spanish Omelette, Pecan Waffle with Honey and Bacon, Wheat Cakes with Bacon, Ham or Pork Sausage, Toast, Biscuits, Cinnamon Roll, Hard Rolls with Butter, Roosevelt Blend Coffee, Tea or Milk.",coffee with food,1,1,1,1949,1949,1.1,False,1.1,False,1949,1949
5060,421469,Special--Coffee Parisienne in French Pot (for 2),coffee (pot),1,3,3,1918,1918,0.35,False,0.35,False,1918,1918
5061,421534,"Devilsfood, Chocolate or Mocha Layer Cake",mocha cake,1,1,1,1948,1948,0.2,False,0.2,False,1948,1948
5062,421595,Bavarois au café,coffee bavaroise,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
5063,422093,"Coffee with milk, pot, for two",coffee (pot),1,1,1,1917,1917,0.35,False,0.35,False,1917,1917
5064,422094,"Coffee with cream, pot, for two",coffee (pot),1,1,1,1917,1917,0.45,False,0.45,False,1917,1917
5065,422095,"Kafee hag, demie tasse",espresso,1,1,1,1917,1917,0.2,False,0.2,False,1917,1917
5066,422280,"Club Sandwich, Ice Cream and Cake, Cup of Coffee or Pot of Tea",coffee with food,1,1,1,1915,1915,0.35,False,0.35,False,1915,1915
5067,422283,"Cold Chicken Sandwich, Ice Cream and Cake, Cup of Coffee or Pot of Tea",coffee with food,1,1,1,1915,1915,0.3,False,0.3,False,1915,1915
5068,422285,"Crab Meat Salad, Mayonnaise, Cup of Coffee or Pot of Tea",coffee with food,1,1,1,1915,1915,0.35,False,0.35,False,1915,1915
5069,422286,Ice Cream and Cake-Cup of Coffee or Pot of Tea,coffee (pot),1,1,1,1915,1915,0.15,False,0.15,False,1915,1915
5070,422287,"Chicken Salad Sandwich, Ice Cream and Cake Cup of Coffee or Pot of  Tea",coffee with food,1,1,1,1915,1915,0.3,False,0.3,False,1915,1915
5071,422344,ICED COFFEE,iced coffee,1,6,7,1914,1987,0.05,False,1.0,False,1914,1987
5072,423275,"Glass of iced tea or coffee, pot (1 portion)",iced coffee (pot),1,2,2,1914,1915,0.15,False,0.15,False,1914,1915
5073,423276,"Glass of iced tea or coffee, pot (2 portions)",iced coffee (pot),1,1,1,1915,1915,0.25,False,0.25,False,1915,1915
5074,423657,"No. 1 - Choice of Any One Fruit Listed Above, Cooked or Dry Cereal with Cream, Ham or Bacon with Eggs, Hot Muffins or Toast, Tea, Coffee, Decaffeinated Coffee, Cocoa, or Milk. Per Person",coffee with food,1,1,1,1920,1920,0.9,False,0.9,False,1920,1920
5075,423658,"Nos. 2 - Choice of Any One Fruit Listed Above, Cooked or Dry Cereal with Cream, Two Eggs - Boiled, Fried, Scrambled or Shirred, Hot Muffins or Toast, Tea, Coffee, Decaffeinated Coffee, Cocoa, or Milk. Per Person",coffee with food,1,1,1,1920,1920,0.75,False,0.75,False,1920,1920
5076,423659,"No. 3 - Choice of Any One Fruit Listed Above, Hot Cakes with Bacon or Sausage or Raisin Bread Toast with Home Made Jam, Tea, Coffee, Decaffeinated Coffee, Cocoa or Milk. Per Person",coffee with food,1,1,1,1920,1920,0.6,False,0.6,False,1920,1920
5077,423660,"No. 4 - Choice of Any One Fruit Listed Above, Cooked or Dry Cereal with Cream, Hot Muffins or Toast, Tea, Coffee, Decaffeinated Coffee, Cocoa or Milk. Per Person",coffee with food,1,1,1,1920,1920,0.6,False,0.6,False,1920,1920
5078,423662,"No. 5 - Choice of Any One Fruit Listed Above, Hot Muffins or Toast, Tea, Coffee, Decaffeinated Coffee, Cocoa or Milk. Per Person",coffee with food,1,1,1,1920,1920,0.5,False,0.5,False,1920,1920
5079,424269,"Coffee jelly, whipped cream",coffee jelly,1,1,1,1915,1915,0.1,False,0.1,False,1915,1915
5080,424293,MENDELS COFFEE IN 1 POUND TINS,coffee in tin,1,1,1,1915,1915,0.4,False,0.4,False,1915,1915
5081,424459,Coffee special,coffee,1,3,3,1915,1917,0.25,False,0.25,False,1915,1917
5082,424578,Coffee per demi tasse,espresso,1,4,4,1912,1915,0.15,False,0.15,False,1912,1915
5083,424597,Coffee Buns,coffee with food,1,3,5,1914,1915,0.05,False,0.05,False,1914,1915
5084,424636,Guadarali Coffee with Pure Cream,coffee,1,3,4,1914,1915,0.05,False,0.5,False,1914,1915
5085,424661,Guardarali Coffee with Pure Cream,coffee,1,1,1,1915,1915,0.05,False,0.05,False,1915,1915
5086,424750,COFFEE ECLAIRS,coffee eclair,1,2,2,1914,1915,0.1,False,0.1,False,1914,1915
5087,424909,Spice Coffee Cake,coffee cake,1,1,1,1915,1915,0.05,False,0.05,False,1915,1915
5088,424993,Guadarali Coffee in Pot for one,coffee (pot),1,5,5,1912,1915,0.1,False,10.0,False,1912,1915
5089,424994,"Guadarali Coffee, cup",coffee,1,3,3,1914,1915,0.05,False,0.05,False,1914,1915
5090,425068,"Italian Style Spaghetti with Tomato Sauce, Apple Pie or Fresh Pound Cake, Pot of Freshly Made Tea or Cup of Guadarali Coffee",coffee with food,1,1,1,1915,1915,0.25,False,0.25,False,1915,1915
5091,425574,"Chocolate, vanilla or coffee eclair, each",coffee ice cream,1,1,1,1915,1915,0.1,False,0.1,False,1915,1915
5092,425640,Griddle Cakes and Coffee,coffee cake,1,1,1,1915,1915,0.15,False,0.15,False,1915,1915
5093,425641,"Eggs, Rolls and Coffee",coffee with food,1,1,1,1915,1915,0.2,False,0.2,False,1915,1915
5094,425642,"Cereal of Fruit, Rolls and Coffee",coffee with food,1,1,1,1915,1915,0.2,False,0.2,False,1915,1915
5095,425643,"Fruit or Cereal, Eggs, Rolls and Coffee",coffee with food,1,1,1,1915,1915,0.25,False,0.25,False,1915,1915
5096,425644,"Fruit and Cereal, Eggs, Rolls and Coffee",coffee with food,1,1,1,1915,1915,0.35,False,0.35,False,1915,1915
5097,425862,ICE CREAMS - coffee,coffee ice cream,1,1,1,1915,1915,0.25,False,0.25,False,1915,1915
5098,425873,Iced coffee served in pot (for one),iced coffee (pot),1,1,1,1915,1915,0.25,False,0.25,False,1915,1915
5099,425875,"Kaffee Hag, 95% caffeine removed, special made, cup",coffee (decaf),1,1,1,1915,1915,0.2,False,0.2,False,1915,1915
5100,425877,"Coffee, small pot for one",coffee (pot),1,1,1,1915,1915,0.15,False,0.15,False,1915,1915
