id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing
329322,"Alive Soft Shell Crabs (2) (served with) Tartar Sauce, Shoestring Potatoes, Cole Slaw, Rolls-Muffins-&-Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329326,"Kentucky Special (NO SELECTIONS FROM MENU) - Half Fried Chicken, Country Gravy, Mashed Potatoes With Cole Slaw, Hot Rolls & Jelly, Coffee",coffee with food,1,1,1,1940,1940,0.75,false,0.75,false
329343,"Small Juicy Tenderloin Steak Choice of; Onions or Mushroom Sauce Mexican Claw Baked Idaho Potato, Shevlin's Home Baked Rolls Muffins, Whole Weat, White or German Rye Bread, Coffee, Tea, Milk or Beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329344,"Irish Lamb Stew with Fresh Vegetables Apple and Raisin Salad Whipped, French Fried or Home Fried Potatoes, Shevlin's Home Baked Rolls Muffins, Whole Weat, White or German Rye Bread, Coffee, Tea, Milk or Beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329348,"(cont.) Head Lettuce, Home Made Rolls with Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329351,"Shore Dinner: Tomato juice, clam chowder or shrimp cocktail, fried scallops, fresh gulf shrimp, filet of sole, Fresh Crab Meat Salad, broiled lobster tail, shoestring potatoes, tartar sauce, slaw, rolls, cornsticks, butter & coffee",coffee with food,1,1,1,1940,1940,0.95,false,0.95,false
329352,"Special To-Night: Roast Young Blue Grass Turkey, Sage Dressing & Giblet Gravy, Cranberry Sauce, Candied Sweet Potatoes, Peas & Carrots, Coffee, Tea, Milk, Choice of Hot Breads",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329361,"Kentucky Special - HALF MILK FED CHICKEN (Cooked to order) Unjointed -- Fried Slowly, Country Gravy, Whipped Potatoes, Chef's Special Salad, Hot Rolls, Butter, Jelly, Coffee",coffee with food,1,1,1,1940,1940,0.75,false,0.75,false
329372,"TERRACE BREAKFAST SPECIAL - Orange, Tomato or Grapefruit Juice, Grilled Sugar-Cured Ham, 2 Eggs any style, Toast, Jelly, and Coffee",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329373,"OLD VIRGINIA HAM SPECIAL - Orange, Tomato, Grapefruit or 1/2 Grapefruit, Broiled Genuine Old Virginia Ham, 2 Eggs any style, Toast, Jelly, and Coffee",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329374,"No. 1 - Individual Cereal with Gill of Double Rich Cream, Coffee and your favorite Bread Toasted",coffee with food,1,1,1,1940,1940,0.25,false,0.25,false
329375,"No. 2 - Choice of Tomato Juice, Orange Juice or Half Grapefruit, One Egg - any style, Two Strips of Bacon, Toast and Coffee",coffee with food,1,1,1,1940,1940,0.3,false,0.3,false
329376,"No. 3 - Two Strips of Crisp Bacon, served with Buttered Toast and Coffee",coffee with food,1,1,1,1940,1940,0.2,false,0.2,false
329379,"No. 6 - Choice of Orange Juice, Tomato Juice, Half Grapefruit, Prunes or Stewed Figs with any kind of Toast and Jelly, Coffee",coffee with food,1,1,1,1940,1940,0.2,false,0.2,false
329380,COFFEE ESPECIALLY BLENDED FOR US SERVED WITH PURE RICH CREAM,coffee,1,1,1,1940,1940,0.05,false,0.05,false
329394,"Terrace Choice Steak Plate - Tenderloin Steak, Grill Cooked, with French Fried Idaho Potatoes, Tomatoes, Lettuce, Buttered Bun or Bread, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329433,Coffee - Our coffee is especially blended and served with pure rich cream,coffee,1,1,1,1940,1940,0.0,false,0.0,false
329440,"Shore Dinner - Tomato Juice, Clam Chowder or Shrimp Cocktail, Fried Maryland Crab, Fried Gulf Shrimp, Grilled Whitefish, Filet of Sole, Fried Scallops, Chefs Salad, Shoestring Potatoes, Hot Rolls or Corn Sticks and Butter, Coffee or Tea",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329465,"Iced Coffee, .05 extra",iced coffee,1,1,1,1940,1940,0.0,false,0.0,false
329545,"Club Luncheon, entree with vegetables, dessert, coffee, tea",coffee with food,1,1,1,1940,1940,0.4,false,0.4,false
329672,"T-Bone Steak, French Fried Potatoes, Bread and Butter, Coffee, Tea",coffee with food,1,1,1,1940,1940,1.5,false,1.5,false
329673,"Jefferson Club Plate: Grilled Lamb Chop, Robinson, Creamed Broccoli, Succotash, Pie or Sherbet with Cake, Coffee, Tea, Certified Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329674,"Half Fried Chicken, Maryland, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,1.25,false,1.25,false
329675,"Fresh Vegetables with Poached Egg, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.7,false,0.7,false
329714,"Saute Frog legs(O'donnell), shoe string potatoes, tartar sauce, cole slaw, bread and butter, coffee, tea, or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329717,"Special Platter, three fried oysters, potato salad, coffee, tea or glass beer, bread and butter",coffee with food,1,1,1,1940,1940,0.5,false,0.5,false
329719,"Scallop Platter, fried deep sea scallops, tartar sauce, french fried potatoes, cole slaw, coffee, tea or glass beer, bread and butter",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329721,"Lobstore Shore Platter, whole broiled lobster, barbecued oysters, cole slaw, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,1.5,false,1.5,false
329728,"Sea Food Platter, Shrimp, Crab or Oyster Cocktail, Clam Chowder or choice soup, whole broiled lobster, fried scallops, french fried potatoes, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329733,"Chicken Platter, Celery, olives, half fried or broiled chicken, french fried potatoes, corn fritters, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329735,"Cold Meat Platter, assorted cold cuts, potato slaad, sliced tomatoes, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,1.0,false,1.0,false
329742,"Oyster Dinner, Celery, Olives, Oyster cocktail, clam chowder or crab gumbo, fried oysters, french fried potatoes or potato salad, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329746,"Special Fish Dinner, Celery, Olives, Relishes, oyster cocktail, clam chowder, or crab gumbo, broied or fried fish, cole slaw, french fried potatoes or potato salad, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,1.25,false,1.25,false
329751,"Mixed Grill Platter (O'Donnell), bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,1.25,false,1.25,false
329755,"Sirloin steak platter, broiled sirloin steak, french fried potatoes or potato salad, cole slaw, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329760,"Pepper steak platter, minced tenderloin steak, with peppers and mushrooms, hashed brown potatoes, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329769,"French Lamb Chops, hashed browned potatoes, green peas, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329778,"Fish platter, clam chowder or choice of soup, fried or broiled fish, french fried potatoes or potato salad, cole slaw, bread and butter, coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329781,"Planked fish dinner for two, cucumber relish, whole salt water trout, mackerel or bluefish, steamed New England clams, drawn butter, clam broth, creamed egg sauce, boquet of fresh vegetables, bread and butter, rum buns, sherbet,coffee, tea or glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329783,"Chicken Dinner, Oysters or clams on the half shell, one half milk fed fried or broiled young chicken, hearts of celery, stuffed olives, choice of soup, souffle baked potato, green vegetable, golden bantam corn, dessert, coffee, tea or gl",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329818,"Sable Fish, boiled bermuda onion, baked potato, green vegetable, coffee, tea, beer",coffee with food,1,1,1,1940,1940,0.9,false,0.9,false
329819,"Frog Legs, Saute O'Donnel, Fr. Fr. Potatoes, cole slaw, bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,1.0,false,1.0,false
329820,"Cold Seafood Salad Bowl, fresh picked lobster, crab lumpm shrimp, garden tomatoes, lettuce, carrots,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329821,"Fried New England Smelts, Long Branch potatoes, pepper hash, coffee, tea, beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329822,"Aftican Lobster tails, broiled or fried, baked potato, cole slaw, cold platter,  tartar sauce, potato salad, bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329827,"Crab Ravigotte, saratoga potatoes, sliced tomatoes, made with choice fresh lumb crab flakes, coffee, tea, beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329838,"Half cold boiled lobster, potato salad, shrimp, crab flakes,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329839,"Combination platter, crab flakes, shrimp, sliced tomatoes,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.75,false,0.75,false
329840,"Hot crawfish panned in butter norfolk style, sliced tomatoes,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
329841,"Oysters and Virginia Ham in butter norfolk style,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,0.75,false,0.75,false
329842,"Broiled or Fried Swordfish, french fried potatoes, sliced tomatoes,  bread and butter, coffee, tea, glass beer",coffee with food,1,1,1,1940,1940,1.0,false,1.0,false
329977,"Cafe Diable, When Served With Above Dinner",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330099,"Kona - Famous Hawaiian Coffee Freshly Brewed in Electric Percolator, for Two Persons",kona coffee,1,1,1,1940,1940,0.0,false,0.0,false
330135,Coffee Pudding,coffee pudding,1,1,1,1940,1940,0.1,false,0.1,false
330195,"Thirty-five cent Place Lunch - Chicken Salad Cold Plate, Shredded Lettuce, Potato Chips, Bread and Butter--Coffee",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330209,"Coffee or Tea, cup",coffee,1,2,2,1940,1940,0.05,false,0.05,false
330258,"Coffee, Hot or Iced, Cup",iced coffee,1,1,1,1940,1940,0.05,false,0.05,false
330259,"Coffee, Hot or Iced, Pot",coffee (pot),1,1,1,1940,1940,0.0,false,0.0,false
330293,Bread and Butter --  Coffee,coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330295,"Old Virginia Breakfast - Orange Juice, Hot Buckwheat Cakes, Virginia Syrup, Country Sausage Cakes, Coffee, Tea, or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330308,"Kona- Famous Hawaiian Coffee Freshly Brewed in Electric Percolator, for Two Persons",kona coffee,1,2,2,1940,1940,0.0,false,0.0,false
330354,Sausage - Hot cakes - Coffee,coffee with food,1,1,1,1940,1940,0.35,false,0.35,false
330355,Sausage - Hot cakes - Coffee with Toast,coffee with food,1,1,1,1940,1940,0.4,false,0.4,false
330384,Tomato Surprise - Potato Chips - Rolls - Coffee,coffee with food,1,1,1,1940,1940,0.5,false,0.5,false
330386,Fruit Salad - Melba Toast - Coffee,coffee with food,1,1,1,1940,1940,0.45,false,0.45,false
330402,Ehler's Special Blend Grade A Coffee with Rich Cream,coffee,1,1,1,1940,1940,0.0,false,0.0,false
330459,Kona Hawaiian Coffee,kona coffee,1,4,4,1940,1940,0.0,false,0.0,false
330478,"Today's Special - Breaded Calves Sweetbread, Sauce Poulette, String Beans, French Fried Potatoes; with Bread and Butter; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330479,"Today's Special - Sirloin Steak Minute Saute, Potatoes O'Brien, Green Peas, Julienne of Mushrooms; with Bread and Butter; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330480,"Today's Special - Cold Tomato Stuffed with Crab Meat Salad, Saratoga Chips; with Bread and Butter; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,1.2,false,1.2,false
330481,"Today's Special - Omelette with Swiss Cheese and Onions, Fried Potatoes; with Bread and Butter; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330615,"Coffee Cocktail (Port Wine, Brandy, Yolk of Egg, Sugar)",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330620,"Breaded Calves Sweetbread, Sauce Poulette, String Beans, French Fried Potatoes, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,2,2,1940,1940,0.0,false,0.0,false
330621,"Sirloin Steak Minute Saute, Potatoes O'Brien, Green Peas, Julienne of Mushrooms, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,2,2,1940,1940,2.0,false,2.0,false
330622,"Cold Tomato Stuffed with Crab Meat Salad, Saratoga Chips, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,2,2,1940,1940,1.2,false,1.2,false
330623,"Omelette with Swiss Cheese and Onions, Fried Potatoes, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,2,2,1940,1940,0.0,false,0.0,false
330690,"Sirloin Steak From The Iron, Maitre D'Hotel - Combination Salad, French Dressing, French Fried Potatoes, Rolls and Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,1.5,false,1.5,false
330708,"Southern Shore - Cup of Clam Chowder or Soup; Fried Filet of Sole; Fried Deep Sea Scallops; Jumbo Soft Shell Crab; cold Slaw; Fried tomatoes; Julienne Potatoes, Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330709,"Aunt Ella will Delight You - Fried Chicken, Mammy Style; Fresh Vegetables; Potatoes; Corn Bread; Buttermilk Biscuits; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,1.0,false,1.0,false
330712,"Lobster Shore: Cup of Clam Chowder or Chicken Gumbo Creole or Crabmeat Cocktail or Tomato Juice Cocktail; Half Broiled Lobster, Drawn Butter; Fried Scallops; Broiled Mackerel; Green Peas au Beurre; Shoestring Potatoes; Sliced Tomatoes; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,1.75,false,1.75,false
330845,Café Rico,coffee,1,1,1,1940,1940,0.0,false,0.0,false
330846,Garretson's Tuxedo Coffee,coffee,1,1,1,1940,1940,0.0,false,0.0,false
330853,Gillies After-dinner Coffee,coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330854,Abaid's Arabian Coffee,coffee,1,1,1,1940,1940,0.0,false,0.0,false
330856,Bellows Choicest Dinner Coffee,coffee,1,1,1,1940,1940,0.0,false,0.0,false
330913,"Choice of Fruit or Choice of Cereal with Cream; Griddle Cakes with Honey or Syrup, or Broiled Bacon Strips with Toast or Muffins, or Toasted Bacon Roll; Coffee, Tea, Milk",coffee with food,1,1,1,1940,1940,0.3,false,0.3,false
330914,"Orange Juice or Hot Cereal with Cream, Toast and Coffee",coffee with food,1,1,1,1940,1940,0.2,false,0.2,false
330917,"Choice of Fruit or Choice of Cereal with Cream; One Selected White Egg (Any Style); Toast, Rolls or Muffin; Coffee, Tea, Milk",coffee with food,1,1,1,1940,1940,0.25,false,0.25,false
330919,"Choice of Fruit or Choice of Cereal with Cream; Choice of: Broiled Ham or Bacon with One Egg, Pan Browned Corned Beef Hash, Two Selected White Eggs (Any Style), French Toast with Currant Jelly; Toast, Rolls or Muffins, Coffee, Tea, Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330924,"Yankee Bean Soup, Roll and Butter, Chocolate Pudding or Fruit Flavored Jello, Coffee or Tea",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330926,"Virginia Beef Stew, Roll and Butter, Chocolate Pudding or Fruit Flavored Jello, Coffee or Tea",coffee with food,1,1,1,1940,1940,0.35,false,0.35,false
330940,"Fresh Fish, in season, with two Vegetables, Choice of Tomato Juice or Beef Bouillon, Choice of Toast, Rolls or Muffins, Choice of Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330945,"Tomato, Stuffed with Crabflake Salad, Choice of Tomato Juice or Beef Bouillon, Choice of Toast, Rolls or Muffins, Choice of Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
330946,"Hot Buttered Crabflake, Choice of Tomato Juice or Beef Bouillon, Choice of Toast, Rolls or Muffins, Choice of Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.6,false,0.6,false
330948,"Hot Buttered Shrimp, Choice of Tomato Juice or Beef Bouillon, Choice of Toast, Rolls or Muffins, Choice of Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.6,false,0.6,false
330950,"Crab Cakes, Tartar Sauce, with Two Vegetables, Choice of Tomato Juice or Beef Bouillon, Choice of Toast, Rolls or Muffins, Choice of Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
331266,WALNUT COFFEE CAKE AND COFFEE,coffee cake,1,1,1,1940,1940,0.0,false,0.0,false
331269,WALNUT COFFEE CAKE,coffee cake,1,1,1,1940,1940,0.1,false,0.1,false
331270,SPECIAL MUFFINS AND COFFEE,coffee,1,1,1,1940,1940,0.15,false,0.15,false
331319,"Choice of Fruit, Choice of Cereal with Cream and Coffee",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
331320,"Choice of Fruit, Choice of Cereal with Cream and Coffee with Toast",coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
331321,"Choice of Fruit, Choice of Breads and Coffee",coffee with food,1,1,1,1940,1940,0.2,false,0.2,false
331464,"Today's Salad Plate: Salmon Salad with Celery, Mayonnaise, Sliced Egg, Tomato, Potato Salad; Bread or Rolls and Butter; Coffee, Tea or Milk",coffee with food,1,1,1,1940,1940,0.42,false,0.42,false
331503,"Coffee Shop Club Sandwich (Chopped Virginia ham, lettuce, tomato, melted cheese and currant jelly)",coffee with food,1,1,1,1940,1940,0.35,false,0.35,false
331584,Coffee Brandy Ice Cream with Chocolate or Butterscotch Sauce,coffee with food,1,1,1,1940,1940,0.0,false,0.0,false
331713,Coffee riverton,coffee,1,1,1,0,0,0.0,false,0.0,false
331747,"Kona-Famous Hawaiian Coffe Freshly Brewed in Electric Percolator, for Two Persons",coffee,1,1,1,1940,1940,0.0,false,0.0,false
331839,"Ice Cream: Chocolate, Vanilla, Pistachio, Strawberry or Coffee",coffee ice cream,1,1,1,1940,1940,0.4,false,0.4,false
331841,Iced Tea or Coffee (pot),iced coffee (pot),1,1,1,1940,1940,0.0,false,0.0,false
331843,Special Coffee in Percolator (p.p.),coffee,1,1,1,1940,1940,0.4,false,0.4,false
331844,Coffee with Hot Milk or Cream,coffee,1,2,2,1937,1940,0.0,false,0.0,false
331845,Kaffee-Hag or Sanka Coffee,coffee,1,1,1,1940,1940,0.3,false,0.3,false
331970,"Milk, Iced Coffee or Tea",coffee,1,1,1,1945,1945,0.05,false,0.05,false
331974,"Special Combinations--Including Bread and Butter, Cup of Coffee, Tea, or Glass of Milk, and Dessert",coffee with food,1,1,1,0,0,0.0,false,0.0,false
332039,Toffenetti's Private Blend of Fresh Aromatic Coffee with Rich Cream,coffee,1,1,1,1940,1940,0.1,false,0.1,false
332060,"Our Royal Canadian Special Hot Assorted Combination Platter - Crab Meat Cocktail, Shrimps, Scallops, Soft Shell Crabs, Filet of Sole, French Fried Potatoes, Ravigotte Sauce, Cole Slaw, Rolls and Coffee",coffee with food,1,1,1,1950,1950,4.0,false,4.0,false
332068,"Our Chef Recommends: Crab Meat in Shells, Ravigotte Sauce, Cole Slaw, Sliced Tomatoes, Rolls and Coffee",coffee with food,1,1,1,1950,1950,0.0,false,0.0,false
332085,Coffee or Pistachio Ice Cream,coffee ice cream,1,1,1,1940,1940,0.3,false,0.3,false
332331,Cafe des Antilles,coffee,1,1,1,1941,1941,0.0,false,0.0,false
332353,Astor Coffee,coffee,1,1,1,1941,1941,0.0,false,0.0,false
332377,Rosenhain's Special Coffee Cake,coffee cake,1,1,1,1941,1941,0.0,false,0.0,false
332418,Delicious Iced Coffee,iced coffee,1,1,1,1941,1941,0.0,false,0.0,false
332483,Coffee Gelatine with Whipped Cream,coffee jelly,1,2,2,1941,1941,0.1,false,0.1,false
332500,Hot Baked Ham Sandwich with French Fried Potatoes and Cole Slaw; Cup of Coffee or Pot of Tea,coffee with food,1,1,1,1941,1941,0.45,false,0.45,false
332501,Hot Beef Tongue Sandwich with French Fried Potatoes and Cole Slaw; Cup of Coffee or Pot of Tea,coffee with food,1,1,1,1941,1941,0.0,false,0.0,false
332502,Hot Roast Beef Sandwich with French Fried Potatoes and Coe Slaw; Cup of Coffee or Pot of Tea,coffee with food,1,1,1,1941,1941,0.5,false,0.5,false
